,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
71692,DEU,Direct,0,0,No Deposit,0,Transient,G,1,0,0
1950,CHE,Online TA,0,1,No Deposit,0,Transient,E,0,1,0
80802,BEL,Direct,0,0,No Deposit,0,Transient,G,0,1,0
72,ESP,Groups,1,0,Non Refund,0,Transient,A,0,0,1
1948,PRT,Offline TA/TO,0,1,No Deposit,63,Transient-Party,A,0,0,1
17600,KAZ,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
6986,IRL,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
75390,DEU,Direct,0,2,No Deposit,0,Transient,D,0,2,0
78026,JPN,Direct,0,0,No Deposit,0,Transient,G,0,1,0
62068,JPN,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,2,0
19629,PRT,Complementary,0,1,No Deposit,0,Transient,A,0,1,0
37733,SVK,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
62962,IND,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
37457,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,C,0,0,0
16944,POL,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
40618,SLE,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
33590,FRA,Direct,0,4,No Deposit,0,Transient,D,0,3,0
987,DEU,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
12620,DEU,Groups,0,1,No Deposit,0,Transient-Party,A,0,2,0
5045,GBR,Direct,0,3,No Deposit,0,Transient,F,0,0,0
23229,CHE,Online TA,0,2,No Deposit,0,Transient,A,0,3,1
25615,GBR,Online TA,0,2,No Deposit,0,Transient,D,0,3,0
66663,GBR,Online TA,0,2,No Deposit,0,Transient,E,0,0,1
26412,ESP,Direct,0,1,No Deposit,0,Transient,G,1,0,0
32641,ZAF,Direct,0,0,No Deposit,0,Transient,A,0,0,1
4797,FRA,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
15424,GBR,Direct,0,0,No Deposit,0,Transient,F,1,0,0
55475,GBR,Groups,0,0,No Deposit,0,Transient,D,0,0,0
9256,BRA,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
76910,PRT,Offline TA/TO,0,0,Non Refund,53,Transient,A,0,0,1
4596,BLR,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
79379,PRT,Corporate,0,0,No Deposit,0,Transient-Party,C,0,0,0
13631,ROU,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
55876,TUN,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
23350,PRT,Complementary,0,1,No Deposit,0,Transient,B,0,1,0
21018,FRA,Direct,0,0,No Deposit,0,Transient-Party,A,0,1,0
37870,ESP,Offline TA/TO,0,2,No Deposit,0,Transient,A,1,1,0
42096,BEL,Direct,0,0,No Deposit,0,Transient,A,1,1,0
57883,CHE,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,0
1195,ESP,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
125,CZE,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
39046,ROU,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
40582,BEL,Offline TA/TO,0,0,No Deposit,0,Group,A,0,0,0
36485,KWT,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
9743,LUX,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
54419,FRA,Groups,0,1,No Deposit,61,Transient-Party,A,0,0,0
51618,USA,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,0,0
6375,NGA,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
1895,PRT,Corporate,3,1,No Deposit,0,Transient,A,0,2,0
7621,BEL,Online TA,0,0,No Deposit,0,Group,A,0,1,0
39945,FRA,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
21403,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,C,0,0,0
15479,NLD,Direct,0,0,No Deposit,0,Transient,E,0,1,0
22804,KOR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
10557,CHE,Online TA,0,0,No Deposit,0,Transient,E,0,3,0
75271,SWE,Online TA,0,0,No Deposit,0,Transient,D,0,4,0
30045,ROU,Offline TA/TO,0,1,No Deposit,0,Transient,E,0,2,0
60878,ISR,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
50441,JPN,Direct,0,4,No Deposit,0,Transient,A,0,1,0
4397,DEU,Online TA,0,1,No Deposit,0,Contract,F,0,0,0
68308,IDN,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
7913,GEO,Online TA,0,1,No Deposit,0,Transient,E,0,0,1
36880,TWN,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
827,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
22227,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
3960,PRT,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,1
28988,GBR,Offline TA/TO,0,2,No Deposit,0,Transient,E,0,2,0
49238,PRT,Direct,0,2,No Deposit,0,Transient-Party,A,0,2,0
11640,BRA,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
43093,COL,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
2775,BRA,Online TA,0,1,No Deposit,0,Contract,D,0,1,0
38384,IRL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,1
80891,DEU,Groups,0,4,No Deposit,0,Transient-Party,A,0,0,0
38156,IRL,Direct,0,1,No Deposit,0,Transient,C,0,0,0
13831,PRT,Offline TA/TO,0,0,Non Refund,80,Transient,A,0,0,1
991,FIN,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
11334,NLD,Online TA,0,1,No Deposit,0,Transient,B,0,2,0
5216,GBR,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
81620,ESP,Direct,0,0,No Deposit,0,Transient,H,1,1,0
19675,PRT,Online TA,0,3,No Deposit,0,Transient-Party,A,0,0,1
22091,ITA,Direct,0,1,No Deposit,0,Transient,E,1,0,0
73455,ISR,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
37159,ESP,Corporate,0,1,No Deposit,0,Transient,G,1,2,0
45313,BEL,Online TA,0,1,No Deposit,0,Transient,D,0,0,1
3401,ESP,Online TA,0,1,No Deposit,0,Transient,A,1,2,0
82267,MEX,Direct,0,0,No Deposit,0,Group,A,0,0,0
22246,CHE,Online TA,0,3,No Deposit,0,Transient,F,0,0,0
10110,PRT,Direct,0,1,No Deposit,0,Contract,A,0,1,0
51716,IND,Corporate,0,0,No Deposit,0,Transient-Party,D,0,0,0
54241,CHN,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
11153,BEL,Direct,0,1,No Deposit,0,Transient,A,1,2,0
68720,NOR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,1
9964,RUS,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
55561,BEL,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
467,BRA,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
23808,GBR,Offline TA/TO,0,0,No Deposit,0,Group,E,0,0,0
36664,GRC,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
10565,PRT,Offline TA/TO,0,1,No Deposit,111,Transient-Party,A,0,0,0
24,PRT,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
49119,SRB,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
18822,BRA,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
111,SWE,Groups,0,1,No Deposit,0,Transient,A,0,0,0
43933,ARE,Direct,0,0,No Deposit,0,Transient,A,0,0,1
25336,PRT,Online TA,0,2,No Deposit,0,Transient,E,0,3,0
1021,GBR,Groups,1,0,Non Refund,0,Transient,A,0,0,1
4971,GBR,Groups,0,4,No Deposit,0,Transient-Party,A,0,0,0
10635,PRT,Groups,0,0,No Deposit,0,Transient-Party,A,1,0,0
62545,GBR,Corporate,0,0,No Deposit,0,Transient-Party,A,1,1,0
17320,DEU,Online TA,0,2,No Deposit,0,Transient,F,0,1,0
19995,JOR,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
25472,GBR,Direct,0,1,No Deposit,0,Transient,E,0,2,0
261,ITA,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
78,FRA,Online TA,0,5,No Deposit,0,Transient,D,0,1,0
202,USA,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
34691,FIN,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
11042,ESP,Groups,0,1,No Deposit,0,Transient,A,0,0,0
71838,RUS,Online TA,0,0,No Deposit,0,Contract,A,1,1,0
28032,ISL,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
73970,OMN,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
57535,GBR,Online TA,0,2,No Deposit,0,Transient,D,0,2,0
36748,GBR,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
58353,ROU,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
40634,PRT,Online TA,0,1,No Deposit,0,Transient,G,0,1,1
55520,JOR,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
2522,CN,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
37186,CHN,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
80081,PRT,Groups,0,0,Non Refund,56,Transient,A,0,0,1
34527,ARG,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
48339,BEL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,3,0
74418,TWN,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
64560,USA,Online TA,0,2,No Deposit,0,Transient,F,0,0,1
9954,TJK,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
48556,GBR,Online TA,0,1,No Deposit,0,Transient,H,0,2,0
12874,BRA,Direct,0,0,No Deposit,0,Transient,A,1,1,0
23779,BRA,Online TA,0,0,No Deposit,0,Transient-Party,E,0,0,1
16852,BRA,Online TA,0,4,No Deposit,0,Transient,A,0,1,1
48643,PRT,Online TA,0,2,No Deposit,0,Transient,C,0,2,0
49962,ITA,Aviation,0,0,No Deposit,0,Transient,D,0,1,0
51484,ISR,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
5255,COL,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
3147,BEL,Online TA,0,1,No Deposit,0,Transient,F,1,1,0
24872,NLD,Direct,0,2,No Deposit,5,Transient-Party,A,0,0,0
11034,GBR,Groups,0,2,No Deposit,0,Transient-Party,D,0,0,0
21033,BGR,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
11857,CHE,Online TA,0,0,No Deposit,0,Transient,F,1,1,0
32318,IRL,Online TA,0,0,No Deposit,0,Group,E,0,1,0
5591,ESP,Offline TA/TO,0,0,No Deposit,0,Group,A,0,0,0
38220,GBR,Offline TA/TO,0,0,No Deposit,0,Group,D,0,3,0
54892,GBR,Direct,0,0,No Deposit,0,Transient,A,1,2,0
16423,RUS,Direct,0,0,No Deposit,0,Group,A,0,4,0
78530,KNA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
13574,USA,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
17361,USA,Online TA,0,1,No Deposit,0,Transient,E,1,2,0
369,PRT,Online TA,0,0,No Deposit,0,Transient,E,1,0,0
11761,ITA,Online TA,0,0,No Deposit,0,Transient,H,1,1,0
2014,POL,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
72621,ALB,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
72314,GBR,Online TA,0,0,No Deposit,0,Transient,F,1,2,0
7335,USA,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
28605,DEU,Corporate,0,6,No Deposit,0,Transient-Party,A,0,1,0
2311,DNK,Online TA,0,0,No Deposit,0,Transient,C,0,0,1
20031,BEL,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
50564,MOZ,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
30813,JOR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
43755,SRB,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
30313,BRA,Direct,0,0,No Deposit,0,Transient,G,0,0,0
4493,CHE,Direct,0,0,No Deposit,0,Transient,A,0,0,0
18224,ISR,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
83339,GBR,Online TA,0,0,No Deposit,0,Transient,F,0,3,0
34510,FIN,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
5011,IRL,Direct,0,4,No Deposit,0,Transient,A,0,0,0
15762,BEL,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
14298,MAC,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
25984,GBR,Groups,0,1,No Deposit,0,Group,A,0,0,0
22775,PRT,Offline TA/TO,0,4,No Deposit,0,Transient,A,0,0,0
2662,GBR,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
40005,SWE,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
36073,CHL,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
8651,PRT,Online TA,0,0,No Deposit,0,Contract,A,1,1,0
47407,BEL,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
57826,ROU,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
72825,ARG,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
27195,GBR,Direct,0,0,No Deposit,0,Transient,F,1,2,0
17746,SWE,Online TA,0,2,No Deposit,0,Transient,D,0,1,0
60902,LUX,Direct,0,2,No Deposit,0,Transient,F,1,0,0
11091,ESP,Online TA,0,2,No Deposit,0,Transient,H,1,0,0
10886,MAR,Direct,0,0,No Deposit,0,Transient,C,1,1,0
2477,DEU,Direct,0,0,No Deposit,0,Transient-Party,E,0,1,0
29063,PRT,Online TA,0,1,No Deposit,0,Transient,G,1,2,0
41098,ESP,Online TA,0,0,No Deposit,0,Contract,A,1,0,0
15244,PRT,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
31680,ESP,Online TA,0,3,No Deposit,0,Transient,A,1,2,0
2750,CHE,Direct,0,0,No Deposit,0,Transient,C,1,0,0
2108,PRT,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,0,0
76824,NZL,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
21055,DEU,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
28712,ESP,Online TA,0,0,No Deposit,0,Transient,B,0,1,1
1524,PRT,Direct,0,0,No Deposit,0,Transient-Party,D,0,0,1
3072,PRT,Direct,0,5,No Deposit,0,Transient,F,0,2,0
8827,DEU,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
3970,MOZ,Direct,0,0,No Deposit,0,Transient,A,0,0,0
76535,ESP,Online TA,0,1,No Deposit,0,Transient,E,0,2,1
82919,ARE,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
0,IRL,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
2680,USA,Corporate,0,1,No Deposit,0,Transient-Party,A,0,1,0
53211,ISR,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
607,ESP,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
39802,POL,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
33577,PRT,Online TA,0,2,No Deposit,0,Transient,E,0,0,0
18453,GBR,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
41382,BEL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,1
5487,FRA,Online TA,0,2,No Deposit,0,Transient,F,0,0,1
28134,FRA,Online TA,0,1,No Deposit,0,Transient,E,0,3,0
11041,BRA,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
19437,PRT,Corporate,6,1,No Deposit,0,Transient,A,0,2,1
1607,PRT,Online TA,0,0,No Deposit,0,Contract,A,0,3,0
25093,AUT,Direct,0,1,No Deposit,0,Transient,E,0,0,0
9289,MAR,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
7767,GBR,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
17712,GBR,Corporate,0,0,No Deposit,0,Transient,A,0,1,0
461,CHN,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
24407,AUT,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
53667,PRT,Corporate,0,1,No Deposit,0,Transient,A,0,2,0
1557,PRT,Direct,0,0,No Deposit,0,Transient,G,1,0,0
9180,LUX,Online TA,0,0,No Deposit,0,Transient-Party,E,1,2,0
6936,IRL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,1
40028,ESP,Offline TA/TO,0,1,No Deposit,0,Transient,F,0,0,0
16582,DEU,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,0
6839,IRN,Direct,0,0,No Deposit,0,Transient,D,0,0,1
18172,PRT,Direct,0,3,No Deposit,0,Transient,D,1,2,0
10997,CHN,Groups,0,0,No Deposit,0,Transient-Party,D,0,1,0
42330,NOR,Direct,0,0,No Deposit,0,Transient,A,1,1,0
7936,GBR,Complementary,0,0,No Deposit,0,Transient,F,0,1,0
6930,PRT,Direct,0,1,No Deposit,0,Transient,H,1,0,0
896,IRL,Direct,0,1,No Deposit,0,Transient,G,0,0,0
20603,GBR,Direct,0,1,No Deposit,0,Group,A,0,1,0
5232,DEU,Online TA,0,0,No Deposit,0,Transient,A,0,4,0
10873,FIN,Direct,0,0,No Deposit,0,Transient,F,0,0,0
29322,KWT,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
33258,ROU,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
6263,FIN,Direct,0,1,No Deposit,0,Transient-Party,D,0,0,0
63950,TGO,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
2421,CN,Direct,0,0,No Deposit,0,Transient,A,0,0,0
61002,PRT,Complementary,2,0,No Deposit,0,Transient-Party,A,0,3,0
27581,ESP,Groups,1,0,No Deposit,0,Transient-Party,A,0,0,1
5344,GBR,Groups,0,1,No Deposit,0,Transient,D,0,0,0
74004,FRA,Direct,0,1,No Deposit,0,Transient,D,1,0,0
466,PRT,Direct,0,0,No Deposit,0,Transient,D,1,1,0
42751,ESP,Online TA,0,3,No Deposit,0,Transient,A,0,2,1
74031,HUN,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
28536,ESP,Aviation,2,0,No Deposit,0,Transient,D,0,0,1
34227,PRT,Groups,0,1,No Deposit,87,Transient-Party,A,0,1,0
13603,CHN,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
26027,CZE,Groups,0,0,No Deposit,0,Transient,A,0,0,0
81289,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,C,0,1,1
5015,NLD,Direct,0,0,No Deposit,0,Transient,D,0,0,0
63005,POL,Groups,0,0,Refundable,0,Transient-Party,A,0,0,0
59,ESP,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
13159,PRT,Online TA,0,4,No Deposit,0,Transient,A,1,1,0
41431,JPN,Direct,0,0,No Deposit,0,Transient,A,1,0,0
70217,PRT,Undefined,0,0,No Deposit,0,Transient-Party,B,0,1,1
11680,ISR,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
15354,FRA,Offline TA/TO,0,1,No Deposit,0,Group,D,0,0,0
17087,IRL,Groups,0,0,No Deposit,0,Transient,D,0,1,0
23231,DEU,Groups,0,0,No Deposit,0,Transient-Party,E,0,1,0
44484,SEN,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
23262,IRL,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,3,0
53939,FRA,Online TA,0,0,No Deposit,0,Transient-Party,B,0,2,0
4476,BRA,Online TA,0,0,No Deposit,0,Transient,A,0,3,1
26957,ITA,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
55483,ITA,Online TA,0,0,No Deposit,0,Group,A,0,2,0
48650,FRA,Direct,0,1,No Deposit,0,Transient-Party,E,1,0,0
68587,DZA,Groups,0,1,No Deposit,15,Transient-Party,A,0,0,0
10411,ITA,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
6889,ISR,Online TA,0,0,No Deposit,0,Transient-Party,D,0,3,0
16674,GBR,Groups,0,0,No Deposit,0,Transient,A,1,0,0
17900,SWE,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,2,0
1517,BEL,Direct,0,0,No Deposit,0,Transient,E,0,0,0
13017,ESP,Online TA,0,3,No Deposit,0,Transient,D,0,2,1
12600,BRA,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
9821,CHN,Online TA,0,0,No Deposit,0,Transient,C,0,1,0
14699,ISR,Groups,0,1,No Deposit,0,Transient-Party,E,0,2,0
74144,BEL,Aviation,0,0,No Deposit,0,Transient,A,0,0,1
29983,BEL,Direct,0,0,No Deposit,0,Transient,G,0,0,1
4315,DEU,Offline TA/TO,0,2,No Deposit,0,Transient,D,0,0,0
46391,DEU,Direct,0,1,No Deposit,0,Transient,E,1,0,0
40396,SAU,Online TA,0,1,No Deposit,0,Contract,A,0,0,0
21491,FRA,Online TA,0,1,No Deposit,0,Transient,D,1,1,0
310,BRA,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
66682,FRA,Direct,0,0,No Deposit,0,Transient,F,0,1,0
51833,ESP,Offline TA/TO,0,0,No Deposit,0,Contract,C,0,0,0
47656,ISL,Offline TA/TO,0,3,No Deposit,0,Transient-Party,A,0,0,0
50199,FRA,Direct,0,3,No Deposit,0,Transient,C,1,2,0
62287,USA,Online TA,0,0,No Deposit,0,Group,A,0,0,0
53132,ESP,Online TA,0,0,No Deposit,0,Contract,F,1,2,0
34188,CN,Direct,0,1,No Deposit,0,Transient,D,0,0,0
64883,USA,Corporate,0,0,No Deposit,0,Transient-Party,D,0,0,0
41262,NOR,Online TA,0,1,No Deposit,0,Transient,A,0,3,0
4218,MAR,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
1331,COL,Direct,0,3,No Deposit,0,Transient-Party,B,0,1,0
22509,PRT,Complementary,0,1,No Deposit,0,Transient,A,1,1,0
1491,DNK,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
48789,ESP,Direct,0,4,No Deposit,0,Transient,A,0,0,0
76977,TUR,Direct,0,2,No Deposit,0,Transient,D,0,0,0
36356,USA,Direct,0,2,No Deposit,0,Transient,E,0,0,0
51,COL,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
42742,JPN,Online TA,0,0,No Deposit,0,Transient,G,1,2,0
670,DEU,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
11164,PRT,Direct,0,0,No Deposit,0,Transient-Party,E,0,0,1
44524,CHE,Online TA,0,1,No Deposit,0,Transient-Party,E,0,1,0
37189,BGR,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
26270,ITA,Online TA,1,0,No Deposit,0,Transient,A,0,2,1
6313,ZAF,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
3673,MEX,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
21405,ITA,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
376,FRA,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
66894,FRA,Direct,0,2,No Deposit,0,Transient,H,1,0,0
3931,GBR,Groups,0,1,No Deposit,99,Transient-Party,A,0,0,0
38320,GBR,Online TA,0,4,No Deposit,0,Transient,F,0,1,0
64,PRT,Groups,0,2,No Deposit,87,Transient-Party,A,0,0,0
22951,NOR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
69164,ESP,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,0
59914,BEL,Complementary,0,0,No Deposit,0,Transient,A,0,1,0
11701,DEU,Online TA,0,1,No Deposit,0,Transient,D,0,3,0
5976,NLD,Online TA,0,1,No Deposit,0,Transient,E,0,2,0
60812,PRT,Groups,0,1,No Deposit,0,Transient,A,0,1,0
66709,SWE,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
60888,ESP,Direct,0,0,No Deposit,0,Group,A,0,0,0
21191,USA,Groups,0,1,No Deposit,0,Transient-Party,D,0,0,0
30714,GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,3,0
21778,ESP,Corporate,0,4,No Deposit,0,Transient-Party,A,1,0,0
12371,CN,Direct,0,0,No Deposit,0,Transient,C,0,1,0
37182,CHE,Direct,0,1,No Deposit,0,Transient,A,1,1,0
53329,IRL,Online TA,0,3,No Deposit,0,Transient,D,0,2,0
141,PRT,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
64124,PRT,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,1
53097,SWE,Complementary,0,0,No Deposit,35,Transient-Party,A,0,0,0
63,FRA,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
78313,RUS,Direct,0,0,No Deposit,0,Transient,F,0,0,1
7581,EST,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
33453,PRT,Direct,0,0,No Deposit,0,Group,D,0,0,0
2644,PRT,Direct,0,0,No Deposit,0,Transient,C,0,0,0
7372,GBR,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
6050,AUT,Online TA,0,0,No Deposit,0,Transient,F,0,2,1
31556,CHE,Online TA,0,1,No Deposit,0,Transient,C,0,0,1
44233,BEL,Groups,0,4,No Deposit,0,Transient,A,0,1,0
5648,BRA,Corporate,0,0,No Deposit,0,Transient,A,0,1,0
43216,BEL,Online TA,0,2,No Deposit,0,Transient,D,0,1,0
64831,NLD,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,1,0
53969,PRT,Online TA,0,2,No Deposit,0,Transient-Party,F,0,0,0
54388,PRT,Aviation,0,0,No Deposit,0,Transient,A,1,0,0
12353,PRT,Groups,0,0,Non Refund,18,Transient,A,0,0,1
82898,BEL,Direct,0,1,No Deposit,0,Transient-Party,B,1,0,0
5576,DEU,Online TA,0,1,No Deposit,0,Transient,D,0,2,0
60605,ITA,Aviation,0,2,No Deposit,0,Transient,A,0,0,0
634,ESP,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
951,USA,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
24017,KOR,Online TA,0,2,No Deposit,0,Transient,A,1,0,0
8353,ROU,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
2302,NOR,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
31659,RUS,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
8152,TUN,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
44061,RUS,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
72196,BEL,Direct,0,0,No Deposit,0,Transient,B,0,0,0
57295,PRT,Direct,0,1,No Deposit,0,Transient,C,0,2,1
36155,PRT,Direct,0,0,No Deposit,0,Transient-Party,F,1,1,0
71217,SWE,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
73493,CN,Direct,0,0,No Deposit,0,Transient,G,0,0,1
10005,PRT,Online TA,0,3,No Deposit,0,Transient,G,0,0,0
6850,FIN,Direct,0,0,No Deposit,0,Transient,E,1,1,0
88,GBR,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
40752,POL,Direct,0,2,No Deposit,0,Transient,C,0,0,0
13809,ESP,Online TA,0,0,No Deposit,0,Contract,A,0,3,0
10946,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,C,0,1,0
12,PRT,Groups,1,0,Non Refund,0,Transient,A,0,0,1
6790,FRA,Online TA,0,3,No Deposit,0,Transient,A,0,1,0
8699,PRT,Corporate,0,2,No Deposit,0,Transient,D,0,1,0
61691,IRL,Online TA,0,3,No Deposit,0,Transient-Party,A,0,3,0
48209,AUT,Direct,0,1,No Deposit,0,Transient,A,0,0,0
