,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
4816,NLD,Direct,0,0,No Deposit,0,Transient,G,0,0,0
4820,DNK,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
4826,PRT,Offline TA/TO,0,0,Non Refund,35,Transient,A,0,0,1
4827,GBR,Groups,0,0,No Deposit,0,Transient-Party,E,0,3,0
4828,PRT,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,1
4829,USA,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
4833,PRT,Groups,0,0,No Deposit,98,Transient-Party,A,0,0,0
4846,AUT,Corporate,0,2,No Deposit,0,Transient-Party,E,0,0,0
4855,NLD,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
4858,AUT,Direct,0,0,No Deposit,0,Transient-Party,D,1,0,0
4860,CHE,Direct,0,0,No Deposit,0,Transient,D,0,2,0
4864,USA,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
4865,AUT,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
4868,JPN,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
4875,GBR,Online TA,0,1,No Deposit,0,Transient,C,0,0,0
4876,CYP,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
4881,ESP,Online TA,0,0,No Deposit,0,Transient,E,0,0,0
4884,DEU,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
4887,ROU,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,0,0
4896,DEU,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
4898,CN,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
4904,PRT,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,1
4913,PRT,Online TA,0,0,No Deposit,0,Contract,F,0,2,0
4917,ESP,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
4919,GBR,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,2,0
4921,PRT,Online TA,0,3,No Deposit,0,Transient,D,1,3,0
4925,ESP,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
4930,PRT,Groups,0,2,Refundable,0,Transient-Party,A,0,0,0
4931,IRL,Online TA,0,0,No Deposit,0,Transient,C,0,2,1
4934,ARG,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
4936,DEU,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
4940,PRT,Direct,0,1,No Deposit,0,Transient,D,0,2,0
4941,DEU,Offline TA/TO,0,0,No Deposit,0,Transient-Party,B,0,0,0
4943,BRA,Direct,0,3,No Deposit,0,Transient,E,1,1,0
4948,CHE,Offline TA/TO,0,1,No Deposit,0,Transient,E,0,0,0
4951,NLD,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
4957,PRT,Online TA,0,1,No Deposit,0,Transient,E,0,1,0
4958,MUS,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
4961,BRA,Direct,0,0,No Deposit,0,Transient,A,0,0,0
4962,ITA,Online TA,0,3,No Deposit,0,Transient,A,0,2,0
4964,PRT,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,0,1
4965,GBR,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
4966,GBR,Online TA,0,1,No Deposit,0,Transient,E,0,1,0
4967,AUT,Direct,0,0,No Deposit,0,Transient,A,0,0,0
4969,AZE,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
4970,DEU,Offline TA/TO,0,0,No Deposit,223,Transient-Party,A,0,0,0
4971,GBR,Groups,0,4,No Deposit,0,Transient-Party,A,0,0,0
4973,CN,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
4974,BEL,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
4982,NLD,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
4985,BEL,Online TA,0,1,No Deposit,0,Contract,F,0,1,0
4986,CN,Direct,0,0,No Deposit,0,Transient,A,1,0,0
4989,GBR,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
4992,ESP,Corporate,0,1,No Deposit,0,Transient,D,0,1,0
4996,EGY,Online TA,0,7,No Deposit,0,Transient,A,0,2,0
5000,RUS,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
5001,ESP,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
5006,TWN,Direct,0,0,No Deposit,0,Transient,A,0,1,0
5009,AUT,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
5011,IRL,Direct,0,4,No Deposit,0,Transient,A,0,0,0
5013,MOZ,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
5014,ESP,Online TA,0,2,No Deposit,0,Transient,G,0,2,0
5015,NLD,Direct,0,0,No Deposit,0,Transient,D,0,0,0
5017,BRA,Direct,0,0,No Deposit,0,Transient,E,0,0,0
5021,DEU,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
5022,FRA,Online TA,0,0,No Deposit,0,Transient,F,0,3,0
5024,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,3,0
5026,NLD,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
5028,PRT,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
5030,ITA,Direct,0,1,No Deposit,0,Transient,E,0,0,0
5031,PRT,Complementary,0,0,No Deposit,0,Transient,E,0,3,0
5035,FRA,Online TA,0,0,No Deposit,0,Group,A,0,1,0
5043,CHE,Groups,0,0,No Deposit,0,Contract,A,0,1,0
5045,GBR,Direct,0,3,No Deposit,0,Transient,F,0,0,0
5046,PRT,Groups,0,1,No Deposit,0,Transient-Party,D,0,1,0
5047,PRT,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
5051,PRT,Corporate,0,0,No Deposit,0,Contract,A,0,1,0
5053,DEU,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
5055,HRV,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
5057,CHE,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
5059,BGR,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
5061,BRA,Online TA,0,1,No Deposit,0,Transient,D,0,1,1
5069,CHN,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
5076,PRT,Online TA,0,1,No Deposit,0,Transient,F,0,3,0
5077,AUT,Online TA,0,1,No Deposit,0,Transient,F,0,4,0
5080,GBR,Direct,0,1,No Deposit,0,Transient,D,0,0,0
5085,ESP,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
5088,LUX,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
5092,GRC,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
5093,PRT,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,1
5104,GBR,Direct,0,0,No Deposit,0,Transient,D,0,1,0
5121,BRA,Online TA,0,2,No Deposit,0,Transient-Party,E,0,0,1
5123,GBR,Groups,0,2,No Deposit,0,Transient-Party,A,1,0,0
5127,DEU,Direct,0,0,No Deposit,0,Transient,E,0,0,0
5130,MAR,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
5140,ESP,Offline TA/TO,0,0,No Deposit,0,Transient,A,1,2,0
5141,AUT,Groups,0,1,No Deposit,0,Transient-Party,E,0,0,0
5142,DEU,Online TA,0,3,No Deposit,0,Transient-Party,A,0,2,1
5146,FRA,Online TA,0,3,No Deposit,0,Transient,D,0,2,0
5153,AGO,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
5163,FRA,Online TA,0,1,No Deposit,0,Transient-Party,A,0,1,0
5165,PRT,Corporate,1,0,No Deposit,0,Transient-Party,D,0,0,1
5171,FRA,Online TA,0,4,No Deposit,0,Transient,A,0,0,1
5178,PRT,Online TA,1,0,No Deposit,0,Transient,A,0,3,1
5185,ESP,Groups,0,0,No Deposit,47,Transient-Party,A,0,0,0
5190,BRA,Online TA,0,1,No Deposit,0,Transient-Party,E,0,1,0
5193,CHL,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
5194,CHE,Offline TA/TO,0,0,No Deposit,0,Group,D,0,0,0
5197,PRT,Direct,0,4,No Deposit,0,Transient,E,1,4,0
5200,ESP,Online TA,0,2,No Deposit,0,Transient,D,0,2,1
5203,PRT,Online TA,0,1,No Deposit,0,Transient,D,1,2,0
5204,GBR,Online TA,0,6,No Deposit,0,Transient,A,0,2,1
5205,POL,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,1,0
5209,BEL,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
5216,GBR,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
5218,GBR,Direct,0,1,No Deposit,0,Transient,F,0,1,0
5222,ESP,Online TA,0,0,No Deposit,0,Transient,H,1,1,0
5225,CHN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
5227,GBR,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
5229,DEU,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
5231,DEU,Groups,0,1,No Deposit,0,Transient,A,0,0,0
5232,DEU,Online TA,0,0,No Deposit,0,Transient,A,0,4,0
5233,EGY,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
5242,DEU,Online TA,0,0,No Deposit,0,Transient,C,1,1,0
5255,COL,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
5260,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,0,0
5261,ARG,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
5263,NLD,Direct,0,1,No Deposit,0,Transient,E,1,0,0
5264,GBR,Online TA,0,0,No Deposit,0,Transient,D,0,4,0
5265,PRT,Direct,0,0,No Deposit,0,Transient,A,1,1,0
5267,BEL,Groups,14,0,Non Refund,0,Transient,A,0,0,1
5270,IRL,Direct,0,0,No Deposit,0,Transient,E,0,2,0
5273,GBR,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,2,0
5274,CHN,Corporate,0,2,No Deposit,0,Transient-Party,A,0,0,0
5277,PRT,Groups,0,0,No Deposit,87,Transient-Party,A,0,0,0
5281,HUN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
5282,GBR,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
5287,NLD,Online TA,0,1,No Deposit,0,Transient-Party,A,0,1,0
5292,CHN,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
5297,PRT,Groups,0,2,No Deposit,28,Transient-Party,A,0,0,0
5303,ESP,Groups,0,1,No Deposit,0,Transient,A,0,1,0
5308,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,2,0
5312,FRA,Online TA,0,2,No Deposit,0,Transient,B,0,0,0
5315,NOR,Groups,0,0,No Deposit,0,Transient,A,0,0,0
5328,PRT,Complementary,0,0,No Deposit,0,Transient,E,0,0,0
5329,ITA,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
5344,GBR,Groups,0,1,No Deposit,0,Transient,D,0,0,0
5348,LUX,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
5352,PRT,Complementary,0,0,No Deposit,0,Transient,F,1,2,0
5360,ESP,Direct,0,1,No Deposit,0,Transient,H,0,0,0
5361,PRT,Offline TA/TO,0,1,No Deposit,0,Group,A,0,1,0
5369,COL,Direct,0,2,No Deposit,0,Transient-Party,B,0,2,0
5370,HUN,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
5374,PRT,Direct,0,1,No Deposit,0,Transient,A,1,0,0
5378,ESP,Direct,0,0,No Deposit,0,Transient,D,1,0,0
5388,PRT,Online TA,0,1,No Deposit,0,Transient,A,1,0,0
5397,GBR,Direct,0,0,No Deposit,0,Transient,E,0,0,0
5402,DNK,Direct,0,0,No Deposit,0,Transient,D,0,2,0
5406,CHN,Groups,0,0,No Deposit,34,Transient-Party,E,0,0,0
5413,BRA,Direct,0,0,No Deposit,0,Transient,G,1,0,0
5415,NOR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
5421,GBR,Direct,0,1,No Deposit,0,Transient-Party,C,0,1,1
5429,IRL,Online TA,0,0,No Deposit,0,Transient,A,1,3,0
5430,IRL,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
5440,AUT,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,2,0
5442,USA,Online TA,0,0,No Deposit,0,Transient,F,0,3,1
5445,PRT,Corporate,0,1,No Deposit,0,Transient-Party,A,0,1,0
5451,ESP,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,2,0
5461,ROU,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
5462,GBR,Online TA,0,2,No Deposit,0,Transient,E,0,2,0
5463,LVA,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,0
5470,FRA,Direct,0,0,No Deposit,0,Transient,D,1,1,0
5471,PRT,Groups,1,0,Non Refund,0,Transient,D,0,0,1
5477,DNK,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
5483,PRT,Direct,0,3,No Deposit,0,Transient,E,1,3,0
5487,FRA,Online TA,0,2,No Deposit,0,Transient,F,0,0,1
5491,GBR,Direct,0,0,No Deposit,0,Transient,D,0,0,1
5501,PRT,Corporate,3,0,No Deposit,0,Transient,A,0,0,1
5504,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,2,0
5508,GBR,Online TA,0,0,No Deposit,0,Transient,H,0,0,1
5513,CHN,Groups,0,0,No Deposit,0,Transient-Party,E,0,0,0
5521,USA,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
5522,FRA,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
5526,PRT,Groups,0,0,No Deposit,6,Transient-Party,A,1,0,0
5533,CHE,Direct,0,1,No Deposit,0,Transient,A,0,2,0
5536,SGP,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
5542,BEL,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
5543,PRT,Online TA,0,0,No Deposit,0,Transient,A,0,4,1
5546,BGR,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
5551,PRT,Online TA,0,4,No Deposit,0,Transient,A,1,2,0
5554,FRA,Online TA,0,0,No Deposit,0,Transient,E,0,3,0
5556,SWE,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
5558,PRT,Groups,0,1,No Deposit,0,Transient-Party,A,0,2,0
5559,PRT,Complementary,0,0,No Deposit,0,Transient,C,0,0,0
5560,IRL,Direct,0,0,No Deposit,0,Transient,A,0,3,0
5562,CN,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
5564,CHN,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
5565,GBR,Groups,0,0,No Deposit,0,Transient-Party,D,0,0,0
5573,PRT,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,1,1
5576,DEU,Online TA,0,1,No Deposit,0,Transient,D,0,2,0
5588,AUS,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
5591,ESP,Offline TA/TO,0,0,No Deposit,0,Group,A,0,0,0
5596,PRT,Corporate,0,1,No Deposit,0,Transient-Party,E,0,1,0
5597,AUS,Online TA,0,0,No Deposit,0,Transient,A,0,4,1
5602,FRA,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
5612,ESP,Online TA,0,0,No Deposit,0,Transient,H,1,0,0
5614,PRT,Direct,0,2,No Deposit,0,Transient,D,0,0,0
5615,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,E,0,1,1
5618,AGO,Direct,0,0,No Deposit,0,Transient,A,0,1,0
5626,PRT,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
5637,PRT,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,1,1
5639,ISR,Groups,0,0,No Deposit,0,Transient,A,0,1,0
5647,PRT,Offline TA/TO,0,0,Non Refund,34,Transient,A,0,0,1
5648,BRA,Corporate,0,0,No Deposit,0,Transient,A,0,1,0
5652,FRA,Direct,0,1,No Deposit,0,Transient,A,0,3,0
5658,PRT,Corporate,1,0,No Deposit,0,Transient,E,0,0,0
5662,NLD,Offline TA/TO,0,0,No Deposit,0,Group,A,0,0,0
5664,FRA,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
5665,IMN,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
5667,FRA,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,0
5670,NLD,Corporate,0,1,No Deposit,0,Transient,A,0,0,0
5674,PRT,Online TA,0,1,No Deposit,0,Transient,A,0,3,0
5676,SWE,Direct,0,1,No Deposit,0,Transient,B,0,0,1
5677,NLD,Online TA,0,1,No Deposit,0,Transient,B,0,2,1
5690,PRT,Offline TA/TO,0,0,No Deposit,223,Transient-Party,A,0,0,1
5693,IND,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
5702,BRA,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
5707,CHE,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
5719,USA,Direct,0,0,No Deposit,0,Transient,D,0,0,0
5723,ESP,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,0
5731,IRL,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
5732,GBR,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,0
5734,FRA,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
5735,PRT,Direct,0,1,No Deposit,0,Transient-Party,E,1,0,0
5738,DEU,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
5742,IRL,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,0,0
5744,MEX,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
5746,USA,Online TA,0,0,No Deposit,0,Transient,A,0,3,1
5747,POL,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
5750,CHE,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
5754,ITA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,2,0
5756,GBR,Online TA,0,1,No Deposit,0,Transient,D,0,1,1
5758,USA,Direct,0,0,No Deposit,0,Transient,F,0,0,0
5762,GBR,Corporate,0,0,No Deposit,0,Transient,A,0,3,0
5765,CZE,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
5772,USA,Groups,0,2,No Deposit,0,Transient-Party,D,0,2,0
5778,GBR,Offline TA/TO,0,1,No Deposit,0,Transient,B,0,0,0
5779,ROU,Direct,0,1,No Deposit,0,Transient,F,0,0,0
5780,FRA,Online TA,0,0,No Deposit,0,Transient,G,0,1,1
5784,CHE,Online TA,0,1,No Deposit,0,Transient,D,0,0,1
5792,AUS,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
5797,CHE,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
5806,CHN,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
5815,PRT,Direct,0,0,No Deposit,0,Transient,C,0,1,1
5817,GBR,Online TA,0,3,No Deposit,0,Transient,E,0,2,1
5825,PRT,Online TA,0,1,No Deposit,0,Contract,A,0,2,1
5832,PRT,Direct,0,1,No Deposit,0,Transient,C,0,0,1
5848,ITA,Offline TA/TO,0,0,No Deposit,44,Transient-Party,A,0,1,0
5862,FRA,Online TA,0,0,No Deposit,0,Contract,A,0,3,0
5864,FRA,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,0
5867,MEX,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
5871,POL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
5872,DEU,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
5873,DZA,Direct,0,0,No Deposit,0,Transient,A,0,0,0
5875,IRL,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
5880,PRT,Online TA,0,0,No Deposit,0,Contract,A,0,1,1
5888,GBR,Groups,0,3,No Deposit,0,Transient-Party,A,1,0,0
5892,PRT,Offline TA/TO,1,0,No Deposit,0,Transient,C,0,0,1
5893,PRT,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,1
5894,VEN,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
5896,AUS,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
5901,BEL,Offline TA/TO,0,0,No Deposit,0,Group,D,0,0,0
5905,PRT,Groups,0,1,No Deposit,98,Transient-Party,A,0,0,1
5908,CN,Online TA,0,5,No Deposit,0,Transient,D,0,0,0
5909,DNK,Direct,0,0,No Deposit,0,Transient,D,0,1,0
5911,PRT,Direct,1,1,No Deposit,0,Transient,E,1,4,0
5917,NLD,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
5918,POL,Offline TA/TO,0,1,No Deposit,0,Transient,E,0,0,0
5920,DZA,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
5921,DEU,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,0,0
5923,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,0
5937,GBR,Direct,0,1,No Deposit,0,Transient,F,0,2,0
5938,KAZ,Online TA,0,0,No Deposit,0,Transient,C,0,1,1
5941,AUT,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
5943,BEL,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
5946,ESP,Direct,0,1,No Deposit,0,Transient,D,0,1,0
5948,MYS,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
5950,ITA,Groups,0,3,No Deposit,0,Transient-Party,A,0,0,0
5953,SGP,Direct,0,4,No Deposit,0,Group,A,0,0,0
5954,CN,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,3,0
5963,ESP,Offline TA/TO,0,0,No Deposit,33,Transient-Party,A,0,0,0
5969,PAN,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
5974,NLD,Online TA,0,0,No Deposit,0,Transient,E,0,3,0
5976,NLD,Online TA,0,1,No Deposit,0,Transient,E,0,2,0
5981,PRT,Online TA,1,1,No Deposit,0,Transient,A,0,1,1
5982,ESP,Direct,0,0,No Deposit,0,Transient,D,1,2,0
5990,ESP,Direct,0,2,No Deposit,0,Transient-Party,A,1,0,0
5991,PRT,Groups,0,0,Non Refund,20,Transient,A,0,0,1
6004,PRT,Direct,0,1,No Deposit,0,Transient,C,0,1,1
6006,BRA,Online TA,0,2,No Deposit,0,Transient,E,0,3,0
6007,GBR,Online TA,0,1,No Deposit,0,Transient,H,0,1,0
6008,NLD,Online TA,0,2,No Deposit,0,Transient,E,0,1,0
6011,NLD,Online TA,0,0,No Deposit,0,Transient,F,1,1,0
6014,RUS,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
6021,PRT,Offline TA/TO,0,1,No Deposit,1,Transient,E,1,0,0
6024,PRT,Complementary,0,0,No Deposit,0,Transient,D,0,0,0
6026,ROU,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
6027,DEU,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
6028,CHE,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
6030,CHE,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
6035,FRA,Direct,0,1,No Deposit,0,Transient,A,0,2,0
6042,PRT,Aviation,0,0,No Deposit,0,Transient,D,0,0,1
6043,ESP,Direct,0,3,No Deposit,0,Transient-Party,A,1,1,0
6048,BEL,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
6050,AUT,Online TA,0,0,No Deposit,0,Transient,F,0,2,1
6053,DEU,Online TA,0,0,No Deposit,0,Contract,A,0,3,0
6054,BEL,Online TA,0,0,No Deposit,0,Transient,D,0,4,0
6060,BRA,Online TA,0,1,No Deposit,0,Transient,C,0,0,0
6062,PRT,Online TA,11,0,No Deposit,0,Transient,A,0,0,0
6071,CHE,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
6072,IRL,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
6074,SRB,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
6089,BRA,Online TA,0,0,No Deposit,0,Transient,B,0,2,0
6096,RUS,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
6100,ESP,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
6101,HKG,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
6105,PRT,Online TA,0,1,No Deposit,0,Transient-Party,D,0,3,0
6110,FIN,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
6111,BEL,Direct,0,1,No Deposit,0,Transient,A,0,0,0
6113,UKR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
6118,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,C,0,0,1
6127,MAR,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
6128,GRC,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
6135,GBR,Groups,2,0,No Deposit,0,Transient-Party,E,0,0,1
6137,FRA,Direct,0,0,No Deposit,0,Transient,F,0,0,0
6138,ITA,Online TA,0,1,No Deposit,0,Transient,E,0,1,0
6142,BEL,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
6146,AUT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
6148,IRL,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
6151,GBR,Groups,0,1,No Deposit,0,Transient-Party,A,1,0,0
6152,CHE,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
6156,ISR,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
6162,USA,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
6164,HRV,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
6173,PRT,Direct,0,2,No Deposit,0,Transient-Party,D,1,0,0
6174,PRT,Direct,0,2,No Deposit,0,Transient,A,0,2,0
6176,CHN,Online TA,0,3,No Deposit,0,Transient,A,0,2,1
6179,ESP,Online TA,0,3,No Deposit,0,Transient-Party,D,1,2,0
6181,PRT,Corporate,0,0,No Deposit,0,Group,A,1,0,0
6185,BRA,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
6192,USA,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
6196,ISR,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
6203,ESP,Online TA,0,1,No Deposit,0,Transient,F,1,2,0
6209,SWE,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
6212,PRT,Corporate,1,0,No Deposit,0,Transient,D,0,0,0
6218,HRV,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
6219,FRA,Groups,0,0,No Deposit,0,Transient,A,0,0,0
6226,DEU,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,1,0
6227,FRA,Direct,0,0,No Deposit,0,Transient,A,0,2,0
6235,AUT,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
6236,DEU,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
6238,TUR,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
6243,BRA,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
6247,SRB,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
6250,PRT,Direct,0,2,No Deposit,0,Transient,D,1,2,0
6252,RUS,Direct,0,1,No Deposit,0,Transient,D,0,1,0
6261,FRA,Online TA,0,0,No Deposit,0,Transient,B,0,2,0
6263,FIN,Direct,0,1,No Deposit,0,Transient-Party,D,0,0,0
6266,SWE,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
6268,GBR,Online TA,0,4,No Deposit,0,Transient,D,0,2,0
6271,BRA,Online TA,0,1,No Deposit,0,Transient,D,0,0,1
6274,MOZ,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
6278,ISL,Offline TA/TO,0,0,No Deposit,187,Transient-Party,A,0,0,0
6279,AUT,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
6301,ESP,Direct,0,0,No Deposit,0,Transient,A,0,2,0
6312,ESP,Online TA,0,0,No Deposit,0,Transient-Party,E,0,0,0
